Date,Product,Region,Channel,Category,Unit_Price,Units_Sold,Discount_Pct,Revenue,Cost,Profit,Customer_Type
2025-05-13,Buttermilk,North,Wholesale,Beverage,1.528415669946502,83,11.5,112.27,60.59,51.68,Regular
2025-05-13,Flavored Milk,East,Wholesale,Beverage,2.2105713492329357,60,9.1,120.56,64.62,55.94,Regular
2025-05-13,Cheese,North,Online,Processed Dairy,6.2289324723743595,23,9.8,129.23,78.44,50.79,Regular
2025-05-13,Ghee,East,Supermarket,Dairy Fat,8.404713388541113,24,5.9,189.81,113.83,75.98,Wholesale
2025-05-13,Buttermilk,Central,Wholesale,Beverage,1.4305812178811126,65,7.3,86.2,47.88,38.32,Regular
2025-05-13,Milk,South,Online,Fresh Dairy,2.2214876398996544,57,6.2,118.77,81.17,37.6,New
2025-05-13,Yogurt,North,Wholesale,Fermented Dairy,2.8391701693947207,73,6.5,193.79,116.9,76.89,New
2025-05-13,Yogurt,East,Retail Store,Fermented Dairy,2.7927457806414644,57,8.2,146.13,85.01,61.12,Wholesale
2025-05-13,Curd,East,Supermarket,Fermented Dairy,1.4879409048903662,69,11.5,90.86,54.07,36.79,Wholesale
2025-05-13,Flavored Milk,West,Supermarket,Beverage,2.39701238159749,55,10.7,117.73,60.87,56.86,New
2025-05-13,Cheese,East,Supermarket,Processed Dairy,7.117207453902986,45,11.1,284.72,176.37,108.35,Regular
2025-05-13,Flavored Milk,South,Online,Beverage,2.347681578331894,31,3.1,70.52,37.59,32.93,Wholesale
2025-05-13,Curd,Central,Supermarket,Fermented Dairy,1.5725559911200133,66,2.5,101.19,65.73,35.46,New
2025-05-13,Flavored Milk,Central,Retail Store,Beverage,2.530085521799002,45,15.1,96.66,51.93,44.73,Wholesale
2025-05-13,Ghee,North,Supermarket,Dairy Fat,8.439070782131969,29,13.6,211.45,121.19,90.26,Wholesale
2025-05-13,Cheese,West,Supermarket,Processed Dairy,6.08135247627093,40,5.0,231.09,132.83,98.26,Regular
2025-05-13,Milk,West,Retail Store,Fresh Dairy,1.9314688330860128,50,10.0,86.92,57.58,29.34,Regular
2025-05-13,Curd,South,Online,Fermented Dairy,1.4753763719200492,36,11.5,47.01,29.11,17.9,Regular
2025-05-13,Cream,East,Wholesale,Fresh Dairy,3.668361095906108,59,1.3,213.62,140.5,73.12,New
2025-05-13,Curd,Central,Wholesale,Fermented Dairy,1.6240833829370462,84,12.8,118.96,70.23,48.73,Regular
2025-05-13,Curd,North,Retail Store,Fermented Dairy,1.631014053318602,49,12.2,70.17,40.9,29.27,New
2025-05-13,Paneer,East,Supermarket,Fresh Dairy,5.994823708666039,46,14.1,236.88,156.96,79.92,Wholesale
2025-05-13,Paneer,North,Online,Fresh Dairy,5.615178096686045,47,1.9,258.9,176.2,82.7,Regular
2025-05-13,Ghee,North,Supermarket,Dairy Fat,8.08566005352822,35,0.4,281.87,165.59,116.28,New
2025-05-13,Curd,South,Supermarket,Fermented Dairy,1.7712605830507109,63,4.9,106.12,62.84,43.28,New
2025-05-13,Flavored Milk,South,Retail Store,Beverage,2.6591377607248248,52,4.2,132.47,69.98,62.49,New
2025-05-13,Yogurt,West,Retail Store,Fermented Dairy,2.6353294742173072,46,3.3,117.22,69.18,48.04,Regular
2025-05-13,Yogurt,North,Retail Store,Fermented Dairy,2.8890375780173634,59,6.8,158.86,87.29,71.57,Regular
2025-05-13,Cream,South,Supermarket,Fresh Dairy,3.308133048112135,28,4.4,88.55,63.18,25.37,Regular
2025-05-13,Ghee,Central,Supermarket,Dairy Fat,8.337342782929325,30,4.1,239.87,138.53,101.34,Regular
2025-05-13,Ghee,West,Retail Store,Dairy Fat,8.21828496244753,29,7.3,220.93,120.49,100.44,Wholesale
2025-05-13,Curd,Central,Retail Store,Fermented Dairy,1.5746425088927891,64,2.4,98.36,58.4,39.96,New
2025-05-13,Flavored Milk,West,Online,Beverage,2.728087824593646,53,6.7,134.9,71.59,63.31,Regular
2025-05-13,Butter,East,Online,Dairy Fat,4.008713063992472,30,9.4,108.96,63.36,45.6,Regular
2025-05-13,Paneer,North,Supermarket,Fresh Dairy,5.647622990354264,35,7.6,182.64,126.43,56.21,Regular
2025-05-13,Paneer,South,Online,Fresh Dairy,5.985703443205183,34,3.7,195.98,130.57,65.41,Regular
2025-05-13,Cheese,North,Supermarket,Processed Dairy,6.786742825704601,39,6.7,246.95,159.15,87.8,Regular
2025-05-13,Paneer,South,Supermarket,Fresh Dairy,6.156563925816565,46,1.8,278.1,186.58,91.52,Regular
2025-05-13,Curd,South,Wholesale,Fermented Dairy,1.7017475904457937,82,4.5,133.26,82.29,50.97,Regular
2025-05-13,Yogurt,North,Retail Store,Fermented Dairy,2.7052261984554815,37,10.0,90.08,53.03,37.05,Regular
2025-05-13,Paneer,East,Online,Fresh Dairy,6.066156987746923,42,9.0,231.85,165.34,66.51,New
2025-05-13,Milk,North,Wholesale,Fresh Dairy,2.4180119737033015,102,2.2,241.21,161.6,79.61,Regular
2025-05-14,Buttermilk,West,Supermarket,Beverage,1.3381298901793728,53,3.9,68.15,35.48,32.67,Wholesale
2025-05-14,Butter,North,Online,Dairy Fat,4.14253025626557,34,8.0,129.58,76.36,53.22,New
2025-05-14,Curd,West,Online,Fermented Dairy,1.5420330863904617,47,12.1,63.71,37.17,26.54,Regular
2025-05-14,Ghee,Central,Supermarket,Dairy Fat,8.015623450002286,32,5.6,242.14,138.03,104.11,Regular
2025-05-14,Yogurt,North,Supermarket,Fermented Dairy,2.821336604869868,49,11.7,122.07,75.08,46.99,New
2025-05-14,Buttermilk,Central,Supermarket,Beverage,1.4791865384422767,68,5.1,95.45,51.41,44.04,Regular
2025-05-14,Cream,East,Supermarket,Fresh Dairy,3.549688187443404,48,5.6,160.84,112.26,48.58,New
2025-05-14,Ghee,West,Supermarket,Dairy Fat,8.485523507554236,25,8.7,193.68,103.73,89.95,Regular
2025-05-14,Milk,West,Retail Store,Fresh Dairy,2.161399318025823,78,2.6,164.21,109.98,54.23,Regular
2025-05-14,Yogurt,West,Online,Fermented Dairy,2.6959893691712864,42,11.7,99.98,58.98,41.0,Wholesale
2025-05-14,Paneer,Central,Supermarket,Fresh Dairy,5.447389869846851,35,9.9,171.78,114.07,57.71,New
2025-05-14,Butter,Central,Retail Store,Dairy Fat,3.7645615519853686,34,10.1,115.07,63.08,51.99,New
2025-05-14,Butter,South,Wholesale,Dairy Fat,4.2221979449052105,71,1.1,296.48,167.13,129.35,Regular
2025-05-14,Ghee,East,Retail Store,Dairy Fat,8.89808197345369,23,6.3,191.76,111.88,79.88,Regular
2025-05-14,Cheese,East,Supermarket,Processed Dairy,6.3799999388237225,42,11.5,237.14,152.33,84.81,Regular
2025-05-14,Buttermilk,Central,Online,Beverage,1.26978405458762,64,4.2,77.85,39.15,38.7,New
2025-05-14,Cheese,Central,Retail Store,Processed Dairy,5.936866298472936,33,7.9,180.44,109.61,70.83,Wholesale
2025-05-14,Paneer,Central,Retail Store,Fresh Dairy,5.816917714977892,37,10.8,191.98,124.1,67.88,Regular
2025-05-14,Milk,North,Supermarket,Fresh Dairy,2.5264916768168635,69,7.0,162.12,110.74,51.38,Regular
2025-05-14,Cream,Central,Online,Fresh Dairy,3.8620323446298843,34,8.0,120.8,75.54,45.26,Regular
2025-05-14,Buttermilk,West,Retail Store,Beverage,1.4623488754633758,58,7.0,78.88,43.02,35.86,Regular
2025-05-14,Cheese,East,Supermarket,Processed Dairy,6.926280492412987,53,4.6,350.21,234.16,116.05,Wholesale
2025-05-14,Buttermilk,North,Online,Beverage,1.6551341392926042,46,10.5,68.14,34.81,33.33,New
2025-05-14,Paneer,North,Retail Store,Fresh Dairy,5.639618949063607,46,5.2,245.93,170.85,75.08,New
2025-05-14,Butter,East,Retail Store,Dairy Fat,4.14357379478068,36,6.6,139.32,82.69,56.63,Regular
2025-05-14,Cream,Central,Wholesale,Fresh Dairy,3.8732745357936524,52,14.6,172.0,120.39,51.61,Regular
2025-05-14,Milk,West,Retail Store,Fresh Dairy,2.247547201866986,74,6.5,155.51,104.72,50.79,Wholesale
2025-05-14,Ghee,West,Retail Store,Dairy Fat,8.849551200863212,32,9.0,257.7,148.69,109.01,Wholesale
2025-05-14,Paneer,East,Online,Fresh Dairy,6.155389318554106,39,11.7,211.97,143.56,68.41,Regular
2025-05-14,Curd,Central,Online,Fermented Dairy,1.5072714991980543,53,7.6,73.81,45.11,28.7,Wholesale
2025-05-14,Flavored Milk,North,Online,Beverage,2.2564551644479702,55,6.5,116.04,62.01,54.03,Regular
2025-05-14,Milk,Central,Wholesale,Fresh Dairy,2.134806660120066,104,10.2,199.37,144.69,54.68,Wholesale
2025-05-14,Curd,East,Supermarket,Fermented Dairy,1.5393437764302746,66,4.3,97.23,59.73,37.5,New
2025-05-14,Milk,North,Supermarket,Fresh Dairy,2.2140272878770304,56,8.9,112.95,78.71,34.24,Regular
2025-05-14,Paneer,North,Online,Fresh Dairy,6.285658177278919,35,13.8,189.64,122.23,67.41,New
2025-05-14,Milk,West,Retail Store,Fresh Dairy,2.367563630352724,51,7.6,111.57,72.79,38.78,Wholesale
2025-05-14,Yogurt,South,Retail Store,Fermented Dairy,2.9898959039213104,56,8.4,153.37,86.5,66.87,Regular
2025-05-15,Butter,West,Online,Dairy Fat,4.150971628122642,26,11.7,95.3,56.66,38.64,Regular
2025-05-15,Ghee,North,Wholesale,Dairy Fat,8.326471355892725,29,5.7,227.7,139.09,88.61,New
2025-05-15,Paneer,West,Online,Fresh Dairy,6.083810768396523,42,15.8,215.15,149.25,65.9,Regular
2025-05-15,Milk,South,Retail Store,Fresh Dairy,2.0923776720185594,60,8.4,115.0,81.24,33.76,Regular
2025-05-15,Curd,North,Supermarket,Fermented Dairy,1.561843151903255,59,6.9,85.79,51.95,33.84,New
2025-05-15,Buttermilk,South,Retail Store,Beverage,1.3306671914421624,51,8.6,62.03,30.59,31.44,Regular
2025-05-15,Buttermilk,West,Supermarket,Beverage,1.441467265102019,66,4.3,91.05,46.29,44.76,Regular
2025-05-15,Flavored Milk,South,Supermarket,Beverage,2.369105533661427,59,14.6,119.37,63.81,55.56,New
2025-05-15,Milk,East,Retail Store,Fresh Dairy,2.2637670470270566,60,5.3,128.63,91.01,37.62,New
2025-05-15,Curd,West,Retail Store,Fermented Dairy,1.541086960589961,58,10.2,80.27,46.01,34.26,Wholesale
2025-05-15,Butter,South,Online,Dairy Fat,4.680351025500376,29,14.1,116.59,62.36,54.23,Regular
2025-05-15,Cream,West,Online,Fresh Dairy,3.4753092972169966,28,5.8,91.66,66.76,24.9,New
2025-05-15,Butter,West,Online,Dairy Fat,4.24413522586817,34,13.5,124.82,71.58,53.24,Regular
2025-05-15,Curd,Central,Retail Store,Fermented Dairy,1.6564686839297704,68,0.7,111.85,65.82,46.03,Regular
2025-05-15,Milk,East,Retail Store,Fresh Dairy,2.1659910521718655,68,4.6,140.51,97.16,43.35,Regular
2025-05-15,Paneer,East,Supermarket,Fresh Dairy,5.494476142580517,72,14.2,339.43,232.49,106.94,Regular
2025-05-15,Ghee,West,Wholesale,Dairy Fat,8.331279106558428,36,11.2,266.33,148.66,117.67,Wholesale
2025-05-15,Flavored Milk,West,Retail Store,Beverage,2.5042944772281213,70,6.3,164.26,79.36,84.9,Regular
2025-05-15,Milk,South,Supermarket,Fresh Dairy,2.3402995823377757,71,3.8,159.85,105.79,54.06,New
2025-05-15,Curd,South,Retail Store,Fermented Dairy,1.6040509938983867,60,11.2,85.46,47.86,37.6,Wholesale
2025-05-15,Buttermilk,North,Wholesale,Beverage,1.4147216598464147,85,3.0,116.64,63.46,53.18,Regular
2025-05-15,Yogurt,West,Wholesale,Fermented Dairy,2.5271248059848217,54,7.6,126.09,76.8,49.29,Regular
2025-05-15,Buttermilk,East,Supermarket,Beverage,1.370541966419188,69,2.9,91.82,45.78,46.04,Wholesale
2025-05-15,Paneer,South,Supermarket,Fresh Dairy,5.584025367202033,43,6.6,224.27,148.3,75.97,Regular
2025-05-15,Butter,North,Retail Store,Dairy Fat,4.378483228346384,37,9.6,146.45,82.78,63.67,Regular
2025-05-15,Curd,Central,Supermarket,Fermented Dairy,1.6261785027885436,63,2.7,99.68,58.91,40.77,Regular
2025-05-15,Ghee,South,Online,Dairy Fat,8.926714603837127,27,7.7,222.46,130.14,92.32,Wholesale
2025-05-15,Curd,South,Wholesale,Fermented Dairy,1.417408818703193,92,11.3,115.67,70.51,45.16,Wholesale
2025-05-15,Milk,South,Online,Fresh Dairy,2.320554431102407,82,10.9,169.54,109.77,59.77,Regular
2025-05-15,Flavored Milk,East,Wholesale,Beverage,2.5444119026200256,56,6.5,133.23,69.0,64.23,Regular
2025-05-15,Cream,North,Supermarket,Fresh Dairy,3.5874447014728754,38,11.6,120.51,73.82,46.69,Regular
2025-05-15,Cheese,East,Online,Processed Dairy,6.684467534388197,33,6.0,207.35,126.31,81.04,Regular
2025-05-15,Milk,South,Supermarket,Fresh Dairy,2.2667471116989955,71,8.6,147.1,104.14,42.96,New
2025-05-16,Yogurt,East,Supermarket,Fermented Dairy,2.6973522059048687,57,4.2,147.29,89.97,57.32,Regular
2025-05-16,Paneer,Central,Online,Fresh Dairy,5.805377756912336,39,7.3,209.88,143.23,66.65,Wholesale
2025-05-16,Curd,South,Supermarket,Fermented Dairy,1.4052157931667097,69,1.4,95.6,59.66,35.94,New
2025-05-16,Milk,South,Retail Store,Fresh Dairy,2.3290755961364344,57,4.9,126.25,82.12,44.13,New
2025-05-16,Yogurt,North,Retail Store,Fermented Dairy,2.7843056081467994,41,12.4,100.0,59.9,40.1,New
2025-05-16,Paneer,Central,Wholesale,Fresh Dairy,5.877702536841914,61,5.7,338.1,238.18,99.92,Regular
2025-05-16,Curd,South,Supermarket,Fermented Dairy,1.7299009353280852,75,17.6,106.91,59.61,47.3,Regular
2025-05-16,Milk,North,Retail Store,Fresh Dairy,1.9739955960675974,62,1.6,120.43,81.74,38.69,New
2025-05-16,Cheese,East,Retail Store,Processed Dairy,6.698983161539077,41,18.7,223.3,145.12,78.18,Regular
2025-05-16,Yogurt,Central,Online,Fermented Dairy,2.787980467553608,50,11.4,123.51,76.22,47.29,Wholesale
2025-05-16,Ghee,East,Supermarket,Dairy Fat,7.867602334753482,33,7.7,239.64,141.4,98.24,Regular
2025-05-16,Cheese,South,Supermarket,Processed Dairy,6.950772542966878,45,8.0,287.76,180.45,107.31,New
2025-05-16,Cheese,East,Retail Store,Processed Dairy,7.095625090187047,46,7.1,303.22,189.64,113.58,Wholesale
2025-05-16,Yogurt,West,Supermarket,Fermented Dairy,2.8562195235963994,54,10.8,137.58,81.37,56.21,Regular
2025-05-16,Cheese,West,Supermarket,Processed Dairy,6.695480813613518,41,9.7,247.89,151.36,96.53,Regular
2025-05-16,Yogurt,West,Retail Store,Fermented Dairy,2.672155232736978,39,4.0,100.05,63.18,36.87,Regular
2025-05-16,Yogurt,West,Wholesale,Fermented Dairy,2.7886703861349096,58,10.4,144.92,85.65,59.27,Wholesale
2025-05-16,Flavored Milk,West,Retail Store,Beverage,2.4627438380550912,55,13.8,116.76,63.57,53.19,Regular
2025-05-16,Milk,Central,Supermarket,Fresh Dairy,2.082615896799476,79,7.7,151.86,100.95,50.91,Regular
2025-05-16,Cheese,East,Retail Store,Processed Dairy,6.023440887584739,38,8.3,209.89,135.39,74.5,Regular
2025-05-16,Cream,Central,Retail Store,Fresh Dairy,3.277433153710003,36,11.2,104.77,75.21,29.56,Wholesale
2025-05-16,Cream,East,Online,Fresh Dairy,3.4793585930927162,29,9.6,91.21,64.59,26.62,Regular
2025-05-16,Milk,North,Wholesale,Fresh Dairy,1.9579837004997196,111,10.2,195.17,140.55,54.62,Wholesale
2025-05-16,Cream,East,Online,Fresh Dairy,3.526761400804598,29,7.2,94.91,64.15,30.76,Regular
2025-05-16,Butter,South,Supermarket,Dairy Fat,4.390355696673175,45,10.3,177.22,101.47,75.75,Regular
2025-05-16,Ghee,East,Online,Dairy Fat,7.939601387353069,33,5.2,248.38,133.49,114.89,Wholesale
2025-05-16,Flavored Milk,West,Supermarket,Beverage,2.3363459018506183,62,12.3,127.04,71.08,55.96,New
2025-05-16,Buttermilk,North,Online,Beverage,1.5590708474196762,54,9.3,76.36,39.66,36.7,Wholesale
2025-05-16,Flavored Milk,North,Retail Store,Beverage,2.5824244325495034,51,3.6,126.96,68.11,58.85,New
2025-05-16,Flavored Milk,East,Wholesale,Beverage,2.3824728484336335,69,9.2,149.27,81.14,68.13,Regular
2025-05-16,Curd,Central,Online,Fermented Dairy,1.7953019280847091,48,6.3,80.75,50.18,30.57,Regular
2025-05-16,Buttermilk,Central,Supermarket,Beverage,1.3753435406634043,52,9.0,65.08,32.87,32.21,Regular
2025-05-16,Curd,South,Online,Fermented Dairy,1.6090431752984484,55,8.6,80.89,48.91,31.98,Regular
2025-05-16,Cheese,South,Retail Store,Processed Dairy,6.047512734286751,40,9.8,218.19,139.45,78.74,Regular
2025-05-16,Paneer,West,Wholesale,Fresh Dairy,5.962814354908355,60,9.5,323.78,225.99,97.79,Regular
2025-05-16,Curd,Central,Online,Fermented Dairy,1.6002187856346035,61,8.8,89.02,53.23,35.79,Wholesale
2025-05-16,Cheese,South,Retail Store,Processed Dairy,6.1123383699716305,41,5.4,237.07,143.17,93.9,New
2025-05-16,Cream,East,Wholesale,Fresh Dairy,3.408290780702008,46,10.7,140.01,95.67,44.34,New
2025-05-16,Paneer,West,Supermarket,Fresh Dairy,6.30102256476369,44,11.9,244.25,176.73,67.52,New
2025-05-16,Milk,North,Retail Store,Fresh Dairy,2.0657874001260628,70,6.4,135.35,89.35,46.0,Regular
2025-05-16,Ghee,South,Retail Store,Dairy Fat,8.898611059859139,25,8.4,203.78,113.89,89.89,New
2025-05-16,Cheese,South,Online,Processed Dairy,6.464376207644994,28,4.9,172.13,107.65,64.48,Wholesale
2025-05-16,Cream,North,Supermarket,Fresh Dairy,4.011986921705974,33,3.3,128.03,83.0,45.03,Regular
2025-05-16,Cream,South,Online,Fresh Dairy,3.5731539238628565,28,14.1,85.94,60.2,25.74,Wholesale
2025-05-16,Cheese,West,Wholesale,Processed Dairy,6.036995825392017,57,8.4,315.2,205.71,109.49,New
2025-05-16,Cheese,West,Online,Processed Dairy,6.244155984275794,25,3.3,150.95,93.5,57.45,New
2025-05-16,Ghee,South,Wholesale,Dairy Fat,8.628477402872825,36,4.7,296.03,178.08,117.95,Regular
2025-05-16,Curd,West,Wholesale,Fermented Dairy,1.6514887674094176,92,15.7,128.08,74.1,53.98,New
2025-05-16,Butter,West,Wholesale,Dairy Fat,3.9043624584624066,53,7.5,191.41,104.17,87.24,Wholesale
2025-05-16,Ghee,Central,Online,Dairy Fat,7.578165354832026,27,8.6,187.01,115.91,71.1,Regular
2025-05-16,Paneer,South,Supermarket,Fresh Dairy,6.780318987015706,61,13.5,357.76,231.99,125.77,New
2025-05-17,Curd,West,Online,Fermented Dairy,1.671154011102112,60,5.0,95.26,58.63,36.63,Regular
2025-05-17,Yogurt,North,Online,Fermented Dairy,2.932582758713441,46,3.1,130.72,80.78,49.94,Regular
2025-05-17,Cheese,West,Online,Processed Dairy,6.110629764729224,34,6.4,194.46,126.63,67.83,Wholesale
2025-05-17,Milk,North,Supermarket,Fresh Dairy,2.3658519825921878,91,10.1,193.55,139.16,54.39,New
2025-05-17,Yogurt,Central,Wholesale,Fermented Dairy,2.7054984461541736,70,10.6,169.31,91.76,77.55,Wholesale
2025-05-17,Buttermilk,East,Supermarket,Beverage,1.3046102402890625,86,17.5,92.56,50.34,42.22,New
2025-05-17,Ghee,South,Online,Dairy Fat,8.128107711663354,23,9.8,168.63,101.44,67.19,Regular
2025-05-17,Ghee,North,Supermarket,Dairy Fat,8.974677079403238,28,6.8,234.2,130.53,103.67,Regular
2025-05-17,Paneer,South,Retail Store,Fresh Dairy,5.7143656360705855,37,4.7,201.49,138.24,63.25,New
2025-05-17,Paneer,Central,Supermarket,Fresh Dairy,5.6170929425044145,64,11.1,319.59,214.45,105.14,New
2025-05-17,Milk,Central,Online,Fresh Dairy,2.219432446322281,66,11.2,130.08,88.77,41.31,Regular
2025-05-17,Milk,South,Retail Store,Fresh Dairy,2.1378145046018293,54,9.6,104.36,74.03,30.33,Wholesale
2025-05-17,Cream,West,Supermarket,Fresh Dairy,3.665499228788381,32,8.8,106.97,72.23,34.74,New
2025-05-17,Cream,West,Wholesale,Fresh Dairy,3.8594862376940955,51,3.9,189.16,128.53,60.63,New
2025-05-17,Butter,South,Retail Store,Dairy Fat,4.118953993458562,33,7.6,125.6,73.42,52.18,New
2025-05-17,Milk,South,Supermarket,Fresh Dairy,2.114988598245129,80,5.2,160.4,104.99,55.41,Wholesale
2025-05-17,Curd,North,Retail Store,Fermented Dairy,1.5029816082726992,56,3.8,80.97,47.66,33.31,New
2025-05-17,Yogurt,South,Wholesale,Fermented Dairy,2.9746177581096562,68,7.0,188.11,107.86,80.25,New
2025-05-17,Ghee,South,Supermarket,Dairy Fat,8.876927638161787,29,10.3,230.92,130.59,100.33,Wholesale
2025-05-17,Cheese,South,Retail Store,Processed Dairy,6.380434144765061,38,7.4,224.51,134.79,89.72,Regular
2025-05-17,Flavored Milk,North,Wholesale,Beverage,2.508343862808994,74,9.8,167.43,86.25,81.18,Regular
2025-05-17,Milk,Central,Supermarket,Fresh Dairy,2.166168448265842,129,5.2,264.91,169.22,95.69,Wholesale
2025-05-17,Milk,South,Supermarket,Fresh Dairy,2.0787530336683764,86,8.6,163.4,103.84,59.56,New
2025-05-17,Paneer,Central,Wholesale,Fresh Dairy,6.203382546570692,65,3.3,389.91,259.1,130.81,Regular
2025-05-17,Milk,East,Supermarket,Fresh Dairy,2.0995665572687656,95,7.0,185.5,134.0,51.5,Regular
2025-05-17,Cream,West,Retail Store,Fresh Dairy,3.572192074668574,30,7.9,98.7,65.44,33.26,New
2025-05-17,Yogurt,Central,Wholesale,Fermented Dairy,2.6833174062478284,83,10.7,198.88,121.08,77.8,New
2025-05-17,Butter,Central,Retail Store,Dairy Fat,4.222929269208194,37,8.6,142.81,85.42,57.39,Regular
2025-05-17,Cheese,Central,Retail Store,Processed Dairy,6.967520649626742,27,9.5,170.25,103.22,67.03,Regular
2025-05-17,Yogurt,East,Wholesale,Fermented Dairy,2.9583933994168348,55,13.2,141.23,84.91,56.32,Regular
2025-05-17,Ghee,North,Retail Store,Dairy Fat,8.390797604130713,33,9.6,250.31,144.21,106.1,New
2025-05-17,Cream,South,Retail Store,Fresh Dairy,3.5857218875464447,31,7.8,102.49,69.08,33.41,Regular
2025-05-17,Butter,West,Online,Dairy Fat,3.9839259503040587,31,9.0,112.39,67.41,44.98,Regular
2025-05-17,Flavored Milk,Central,Retail Store,Beverage,2.6564536052039225,40,8.1,97.65,53.13,44.52,Regular
2025-05-17,Flavored Milk,Central,Supermarket,Beverage,2.4344764445316356,47,3.9,109.96,59.51,50.45,Wholesale
2025-05-17,Buttermilk,West,Online,Beverage,1.442516171357161,65,12.5,82.04,43.29,38.75,New
2025-05-17,Paneer,West,Retail Store,Fresh Dairy,6.117885223880992,32,5.3,185.4,124.95,60.45,Regular
2025-05-18,Milk,South,Retail Store,Fresh Dairy,2.199863375439991,76,3.8,160.84,102.85,57.99,Regular
2025-05-18,Paneer,West,Supermarket,Fresh Dairy,5.960282872052116,56,1.7,328.1,222.88,105.22,Regular
2025-05-18,Cheese,North,Supermarket,Processed Dairy,6.615913104686587,51,12.2,296.25,195.08,101.17,New
2025-05-18,Curd,North,Online,Fermented Dairy,1.677224815635096,51,9.3,77.58,45.91,31.67,Wholesale
2025-05-18,Curd,South,Online,Fermented Dairy,1.6533776701737393,58,10.9,85.44,52.08,33.36,New
2025-05-18,Cheese,Central,Online,Processed Dairy,6.710540303441494,33,1.1,219.01,144.58,74.43,Regular
2025-05-18,Milk,South,Online,Fresh Dairy,2.536072751682732,78,13.2,171.7,118.72,52.98,Wholesale
2025-05-18,Yogurt,Central,Online,Fermented Dairy,2.8310291528601437,33,12.1,82.12,47.58,34.54,Regular
2025-05-18,Yogurt,South,Retail Store,Fermented Dairy,2.8476259368966,54,13.6,132.86,82.14,50.72,Wholesale
2025-05-18,Curd,North,Wholesale,Fermented Dairy,1.5614448463690975,100,10.6,139.59,82.0,57.59,Wholesale
2025-05-18,Curd,Central,Supermarket,Fermented Dairy,1.549610437233224,74,0.9,113.64,65.54,48.1,Regular
2025-05-18,Cheese,South,Supermarket,Processed Dairy,6.141545896484046,44,0.0,270.23,160.15,110.08,New
2025-05-18,Curd,Central,Retail Store,Fermented Dairy,1.5554914362958803,67,10.4,93.38,53.72,39.66,Wholesale
2025-05-18,Cheese,North,Supermarket,Processed Dairy,6.232878004763541,43,12.1,235.58,148.03,87.55,Wholesale
2025-05-18,Butter,South,Wholesale,Dairy Fat,4.080167121671866,69,5.6,265.77,148.77,117.0,Regular
2025-05-18,Curd,North,Online,Fermented Dairy,1.59130483203406,55,8.6,79.99,48.11,31.88,Regular
2025-05-18,Flavored Milk,West,Retail Store,Beverage,2.625778789354683,58,7.3,141.18,77.64,63.54,Regular
2025-05-18,Flavored Milk,Central,Online,Beverage,2.3757073348780984,34,0.0,80.77,40.61,40.16,Regular
2025-05-18,Milk,North,Supermarket,Fresh Dairy,2.2200145944872656,55,6.2,114.53,73.84,40.69,New
2025-05-18,Milk,East,Retail Store,Fresh Dairy,2.1717649176228773,71,6.2,144.64,103.14,41.5,Regular
2025-05-18,Milk,North,Wholesale,Fresh Dairy,2.38401468907752,88,2.4,204.76,146.59,58.17,New
2025-05-18,Ghee,South,Supermarket,Dairy Fat,7.893917437829304,29,6.9,213.13,129.91,83.22,New
2025-05-18,Paneer,Central,Supermarket,Fresh Dairy,5.631182246495923,40,14.4,192.81,140.45,52.36,Wholesale
2025-05-18,Curd,Central,Wholesale,Fermented Dairy,1.6623739776701472,67,7.2,103.36,60.92,42.44,Regular
2025-05-18,Buttermilk,Central,Wholesale,Beverage,1.3175640361971317,102,4.1,128.88,67.18,61.7,Regular
2025-05-18,Cream,South,Retail Store,Fresh Dairy,3.519439085569899,47,8.9,150.69,107.99,42.7,Regular
2025-05-18,Curd,South,Online,Fermented Dairy,1.533336917013544,46,0.0,70.53,40.79,29.74,Wholesale
2025-05-18,Flavored Milk,North,Online,Beverage,2.28276296113406,55,4.2,120.28,60.22,60.06,New
2025-05-18,Flavored Milk,Central,Retail Store,Beverage,2.3962330182264053,58,7.8,128.14,67.85,60.29,Regular
2025-05-18,Cheese,North,Supermarket,Processed Dairy,6.617294388142866,42,14.3,238.18,149.49,88.69,Regular
2025-05-18,Flavored Milk,Central,Online,Beverage,2.63502365786585,50,4.8,125.43,63.61,61.82,New
2025-05-18,Paneer,East,Retail Store,Fresh Dairy,5.537996759838229,43,7.0,221.46,148.57,72.89,Regular
2025-05-18,Buttermilk,North,Supermarket,Beverage,1.5679950753989889,70,10.8,97.91,53.71,44.2,Regular
2025-05-18,Cream,East,Wholesale,Fresh Dairy,3.5785147662410224,57,0.9,202.14,139.74,62.4,Regular
2025-05-18,Buttermilk,Central,Retail Store,Beverage,1.4836878236614452,62,5.5,86.93,49.15,37.78,Regular
2025-05-18,Flavored Milk,South,Online,Beverage,2.355830229802108,46,6.6,101.22,49.46,51.76,Regular
2025-05-18,Cheese,North,Supermarket,Processed Dairy,6.50431750367177,51,8.9,302.2,185.42,116.78,Regular
2025-05-18,Milk,East,Wholesale,Fresh Dairy,2.174189656453453,99,8.3,197.38,139.09,58.29,Wholesale
2025-05-18,Flavored Milk,Central,Retail Store,Beverage,2.7689070608835658,57,1.3,155.78,83.94,71.84,Wholesale
2025-05-18,Milk,Central,Online,Fresh Dairy,2.2651464911993067,53,8.6,109.73,73.79,35.94,Regular
